tweet_id,author_id,company,inbound,created_at,tweet_text_raw,sentiment_text,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment,sentiment_score
794136,309356,comcastcares,True,2017-10-12 10:56:03+0000,hey @116136 can you not randomly turn my internet off at 4am cause you think no ones using it?,hey @user can you not randomly turn my internet off at 4am cause you think no ones using it?,0.7646116614341736,0.22629211843013763,0.009096155874431133,Negative,-0.7555155055597425
2844601,791310,SpotifyCares,True,2017-11-27 09:31:09+0000,@115888 how long is your £9.99 premium for 3 months offer last for? I'd love to use this but I don't get paid until Thursday!,@user how long is your £9.99 premium for 3 months offer last for? I'd love to use this but I don't get paid until Thursday!,0.1438976377248764,0.4314081370830536,0.4246942698955536,Neutral,0.2807966321706772
1908159,568439,SpotifyCares,True,2017-10-25 16:45:06+0000,@SpotifyCares why is this popping up when I put Bark At The Moon on shuffle? https://t.co/pZPFd6xlaV,@user why is this popping up when I put Bark At The Moon on shuffle? http,0.31897205114364624,0.6594897508621216,0.02153819054365158,Neutral,-0.29743386059999466
2799759,781106,AmericanAir,True,2017-11-21 23:44:03+0000,"@AmericanAir Point is, should have been told about this when seat was booked so I had better options. Poor website, poor customer experience.","@user Point is, should have been told about this when seat was booked so I had better options. Poor website, poor customer experience.",0.900488018989563,0.09049995988607407,0.009011984802782536,Negative,-0.8914760341867805
540332,245346,Uber_Support,True,2017-12-02 15:05:09+0000,"@1143 @245348 Use @115873 in US, India and Europe regularly. @245348 in #srilanka is, by far, the worst service. Unreliable arrival times. Drivers who cancel for no reason. Erratic service, unavailability of cars. Getting worse. #lka","@user @user Use @user in US, India and Europe regularly. @user in #srilanka is, by far, the worst service. Unreliable arrival times. Drivers who cancel for no reason. Erratic service, unavailability of cars. Getting worse. #lka",0.9286983609199524,0.06476734578609467,0.00653433334082365,Negative,-0.9221640275791287
1574981,485346,VirginTrains,True,2017-10-17 06:25:17+0000,@VirginTrains will the 10.40am train from Glasgow Central to London Euston be running??,@user will the 10.40am train from Glasgow Central to London Euston be running??,0.013197435066103935,0.9434787034988403,0.043323926627635956,Neutral,0.03012649156153202
1596724,490532,AppleSupport,True,2017-11-04 18:36:54+0000,"Okay @115858 we get it, we’re going to buy the 10 Bruh. However; could you please fix my phone until the 10 gets here?","Okay @user we get it, we’re going to buy the 10 Bruh. However; could you please fix my phone until the 10 gets here?",0.22374817728996277,0.6140922904014587,0.16215954720973969,Neutral,-0.061588630080223083
1646417,466030,comcastcares,True,2017-11-06 02:07:33+0000,2nd maintenance since Thursday? Gonna lose my job thanks to @115900 Kind of need my internet,2nd maintenance since Thursday? Gonna lose my job thanks to @user Kind of need my internet,0.9316942691802979,0.061983268707990646,0.006322422530502081,Negative,-0.9253718466497958
2079702,615076,SouthwestAir,True,2017-10-09 19:29:52+0000,"hey @SouthwestAir, paying the extra money for an early bird gets me a B7?! Gee, thanks.","hey @user, paying the extra money for an early bird gets me a B7?! Gee, thanks.",0.008093505166471004,0.1511661261320114,0.8407403826713562,Positive,0.8326468775048852
6700,285538,AppleSupport,True,2017-10-05 20:49:22+0000,@AppleSupport Buggy iOS 11,@user Buggy iOS 11,0.6288696527481079,0.34335991740226746,0.027770457789301872,Negative,-0.601099194958806
2463188,705064,comcastcares,True,2017-11-15 06:15:06+0000,@ComcastCares #mobile_CareXI having trouble with slow internet.,@user #mobile_CareXI having trouble with slow internet.,0.8391830325126648,0.15234492719173431,0.008472057990729809,Negative,-0.830710974521935
1187786,399309,Delta,True,2017-10-24 23:52:31+0000,@Delta #KeepClimbing Mt. Hood #PDX #nofilter ✈️🔺🗻 https://t.co/MxQ6hQoxVt,@user #KeepClimbing Mt. Hood #PDX #nofilter ✈️🔺🗻 http,0.005271195434033871,0.8759305477142334,0.11879826337099075,Neutral,0.11352706793695688
385977,207379,Delta,True,2017-10-09 12:40:26+0000,"Really nice experience w @Delta cust svc rep this morning! She was kind, helpful &amp; gave me good options. Nice to b able to say good things!","Really nice experience w @user cust svc rep this morning! She was kind, helpful &amp; gave me good options. Nice to b able to say good things!",0.004253064282238483,0.010069805197417736,0.9856771230697632,Positive,0.9814240587875247
2476068,707802,AppleSupport,True,2017-11-15 16:28:53+0000,@AppleSupport if the issue is not resolved i'll call to Apple Support to file a complaint against the developer.,@user if the issue is not resolved i'll call to Apple Support to file a complaint against the developer.,0.7378250956535339,0.2496187537908554,0.012556220404803753,Negative,-0.7252688752487302
847175,321347,SpotifyCares,True,2017-10-19 14:56:20+0000,@SpotifyCares Trying to play Winnerbäck on either iPhone or iPad doesnt work. Nothing happens when I click song or shuffle.,@user Trying to play Winnerbäck on either iPhone or iPad doesnt work. Nothing happens when I click song or shuffle.,0.7302221655845642,0.2541189193725586,0.01565893180668354,Negative,-0.7145632337778807
460836,224480,AppleSupport,True,2017-12-01 02:09:41+0000,@AppleSupport Yes it plays as normal and no it doesnt say error it just loads all day if i leave it,@user Yes it plays as normal and no it doesnt say error it just loads all day if i leave it,0.02566511183977127,0.5851147174835205,0.3892202079296112,Neutral,0.36355509608983994
2568647,728561,TMobileHelp,True,2017-10-30 16:11:38+0000,@115911 You guys royally screwed me during a new account setup and and upgrade... Anything we can do about that?,@user You guys royally screwed me during a new account setup and and upgrade... Anything we can do about that?,0.9294470548629761,0.06471247225999832,0.005840481258928776,Negative,-0.9236065736040473
1549699,476396,AmericanAir,True,2017-11-04 02:46:42+0000,@AmericanAir Update: sitting on tarmac 1/2 hour already for plane #2. Pilot says another 20 min! Y board if you haven't fueled the plane?,@user Update: sitting on tarmac 1/2 hour already for plane #2. Pilot says another 20 min! Y board if you haven't fueled the plane?,0.36403587460517883,0.6107609272003174,0.025203105062246323,Neutral,-0.3388327695429325
258109,177211,comcastcares,True,2017-10-05 19:40:02+0000,@165273 @115900 @118308 Neither channel provided by the website works. Goes to the channel below it. Streaming isn't working either.,@user @user @user Neither channel provided by the website works. Goes to the channel below it. Streaming isn't working either.,0.8743311166763306,0.11898737400770187,0.006681600585579872,Negative,-0.8676495160907507
2486226,710170,Delta,True,2017-11-15 15:40:27+0000,@Delta how can I add my KTN to an already paid ticket?,@user how can I add my KTN to an already paid ticket?,0.024207113310694695,0.9481319785118103,0.02766083925962448,Neutral,0.0034537259489297867
279854,182712,TMobileHelp,True,2017-09-13 13:55:08+0000,hey @115913 any updates on that $300 iPhone X trade-in program?,hey @user any updates on that $300 iPhone X trade-in program?,0.025501802563667297,0.9150740504264832,0.0594242587685585,Neutral,0.033922456204891205
510921,237416,TMobileHelp,True,2017-12-01 22:46:44+0000,Sent an email to @115913 well over a week ago about my concerns with @115911 and still no response from him. #isthiswhatcustomerloyaltyfor,Sent an email to @user well over a week ago about my concerns with @user and still no response from him. #isthiswhatcustomerloyaltyfor,0.769828736782074,0.21548612415790558,0.01468515396118164,Negative,-0.7551435828208923
1715290,519486,AmazonHelp,True,2017-11-07 03:24:59+0000,やらかした\( ˆoˆ )/ Amazonプライム無料会員解約し忘れて今日まさにプライム会員になってしもーた\( ˆoˆ )/,やらかした\( ˆoˆ )/ Amazonプライム無料会員解約し忘れて今日まさにプライム会員になってしもーた\( ˆoˆ )/,0.10053576529026031,0.8317786455154419,0.06768561154603958,Neutral,-0.032850153744220734
2765479,773429,VirginTrains,True,2017-11-21 09:18:08+0000,"Why do @VirginTrains keep sending me exciting emails like I'm a 4 yr old on a trip to Disneyland, it's only Newark to Stevenage!","Why do @user keep sending me exciting emails like I'm a 4 yr old on a trip to Disneyland, it's only Newark to Stevenage!",0.3838505744934082,0.3542426824569702,0.26190677285194397,Negative,-0.12194380164146423
2555772,730739,AmericanAir,True,2017-11-16 21:19:59+0000,"@725696 @119341 @81 @3510 @AmericanAir beautiful animal, ugly human.","@user @user @user @user @user beautiful animal, ugly human.",0.9012511968612671,0.08627009391784668,0.012478746473789215,Negative,-0.8887724503874779
139222,147376,Delta,True,2017-11-24 09:49:40+0000,"Delta Delta Delta - again! Ready to roll and can’t get the wheel chip away, need a special crew 🙄😳. A four hour created problem by an employee when leaving the US and Now on this issue, wow just wow! @delta","Delta Delta Delta - again! Ready to roll and can’t get the wheel chip away, need a special crew 🙄😳. A four hour created problem by an employee when leaving the US and Now on this issue, wow just wow! @user",0.8743575215339661,0.10634278506040573,0.019299691542983055,Negative,-0.855057829990983
1708517,517724,AppleSupport,True,2017-11-07 00:12:52+0000,@AppleSupport: I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️ISEND HELPI️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️,@user: I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️ISEND HELPI️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️I️,0.054945893585681915,0.7213188409805298,0.22373516857624054,Neutral,0.16878927499055862
1793402,538936,TMobileHelp,True,2017-10-12 04:03:05+0000,@115913 I did no one replies!,@user I did no one replies!,0.7272162437438965,0.2558518052101135,0.016931913793087006,Negative,-0.7102843299508095
946771,344509,Delta,True,2017-10-21 19:07:29+0000,"I am so grateful to @Delta, @22603 @344510 for this trip NYC for #FCFestival! LA fest was fab but this will be epic! Yay!","I am so grateful to @user, @user @user for this trip NYC for #FCFestival! LA fest was fab but this will be epic! Yay!",0.002640100661665201,0.005797416903078556,0.99156254529953,Positive,0.9889224446378648
1777069,533988,AmericanAir,True,2017-11-07 23:12:49+0000,@SouthwestAir @Delta @116450 @AmericanAir PLS LET ME KNOW,@user @user @user @user PLS LET ME KNOW,0.03231213241815567,0.8023689985275269,0.16531892120838165,Neutral,0.13300678879022598
921686,338800,SouthwestAir,True,2017-10-21 12:30:33+0000,Is there any reason there’s not a priority lane @SouthwestAir at ECP? @Delta and @116450 have one.,Is there any reason there’s not a priority lane @user at ECP? @user and @user have one.,0.24500232934951782,0.7321189641952515,0.022878684103488922,Neutral,-0.2221236452460289
223519,169405,SouthwestAir,True,2017-10-05 02:51:04+0000,"On a fancy, new @SouthwestAir plane!! More leg room, and comfy seating!! https://t.co/7wgZQBCx3k","On a fancy, new @user plane!! More leg room, and comfy seating!! http",0.0015697152120992541,0.02126774936914444,0.9771625399589539,Positive,0.9755928247468546
43565,125654,TMobileHelp,True,2017-11-01 15:57:40+0000,"@115911 Agree, but your App is showing incorrect info. You've given me a tracking no., &amp; it says ""shipped"" but UPS says you need to give them packet","@user Agree, but your App is showing incorrect info. You've given me a tracking no., &amp; it says ""shipped"" but UPS says you need to give them packet",0.7393791675567627,0.24966102838516235,0.010959751904010773,Negative,-0.7284194156527519
1786767,221786,SpotifyCares,True,2017-10-11 16:03:12+0000,"@115888 And that doesn't help because I wanted to listen to Blade Runner 2049 soundtrack, which I had downloaded just 3 days ago. :(","@user And that doesn't help because I wanted to listen to Blade Runner 2049 soundtrack, which I had downloaded just 3 days ago. :(",0.8791258931159973,0.11057054996490479,0.010303489863872528,Negative,-0.8688224032521248
1139754,388291,VirginTrains,True,2017-11-25 11:25:41+0000,Kudos to your train manager on the 1050 from BHM to EUS. She is so lovely and is trying her best to help everyone on a busy service. Thank you! @VirginTrains,Kudos to your train manager on the 1050 from BHM to EUS. She is so lovely and is trying her best to help everyone on a busy service. Thank you! @user,0.004686613101512194,0.014743476174771786,0.9805698990821838,Positive,0.9758832859806716
568863,253465,Uber_Support,True,2017-12-03 02:39:09+0000,@Uber_Support I pay for uber select and you send a Toyota Camry? I’m not paying.,@user I pay for uber select and you send a Toyota Camry? I’m not paying.,0.8252725005149841,0.1647331565618515,0.009994362480938435,Negative,-0.8152781380340457
372250,204191,Delta,True,2017-10-08 22:20:19+0000,"Forced to check my bag, bc #Delta said bins were full, only to see dozens of spots/empty bins. #notcool #showrespect @Delta https://t.co/1VaO70sHS9","Forced to check my bag, bc #Delta said bins were full, only to see dozens of spots/empty bins. #notcool #showrespect @user http",0.9090933799743652,0.08444638550281525,0.006460284348577261,Negative,-0.902633095625788
2115673,623683,SouthwestAir,True,2017-11-08 17:17:04+0000,@SouthwestAir Need a multi segment flight. A-B-C-A Why doesnt your website support that?,@user Need a multi segment flight. A-B-C-A Why doesnt your website support that?,0.7367694973945618,0.2487451732158661,0.014485304243862629,Negative,-0.7222841931506991
1599408,382261,SouthwestAir,True,2017-11-05 03:48:38+0000,@SouthwestAir why can’t I check into 4581 for Sunday?,@user why can’t I check into 4581 for Sunday?,0.2541109323501587,0.7331768274307251,0.012712296098470688,Neutral,-0.241398636251688
941382,343172,comcastcares,True,2017-10-14 16:48:19+0000,@comcastcares Update: Another day of NO SERVICE...,@user Update: Another day of NO SERVICE...,0.9026392102241516,0.09050555527210236,0.006855322048068047,Negative,-0.8957838881760836
253006,176127,comcastcares,True,2017-10-05 07:02:02+0000,Annnnnnd my cable and internet is still down. @115900 wtf are you guys doing over there?! 😠,Annnnnnd my cable and internet is still down. @user wtf are you guys doing over there?! 😠,0.9546630382537842,0.0405777208507061,0.004759190138429403,Negative,-0.9499038481153548
2716527,762521,SpotifyCares,True,2017-11-20 05:54:40+0000,"@spotifycares Windows client audio starts stuttering/slowing down after about 1 minute, doesn't matter which album. audio playback in web player and other local media players is fine. any ideas?","@user Windows client audio starts stuttering/slowing down after about 1 minute, doesn't matter which album. audio playback in web player and other local media players is fine. any ideas?",0.4950088560581207,0.4763443171977997,0.028646789491176605,Negative,-0.4663620665669441
1216507,405445,SouthwestAir,True,2017-10-25 17:25:53+0000,"@SouthwestAir is magic! Got to airport 18 min b4 my flight fully expecting to not have my bag when I landed, but it made it! Thank you SWA!","@user is magic! Got to airport 18 min b4 my flight fully expecting to not have my bag when I landed, but it made it! Thank you SWA!",0.016784576699137688,0.050532933324575424,0.9326825141906738,Positive,0.9158979374915361
338111,196706,AmazonHelp,True,2017-10-09 01:44:24+0000,"@AmazonHelp Received package from yesterday but now I haven’t received today’s order, 1 item said it was delivered in a parcel locker and IS NOT THERE","@user Received package from yesterday but now I haven’t received today’s order, 1 item said it was delivered in a parcel locker and IS NOT THERE",0.7701408863067627,0.217437282204628,0.012421774677932262,Negative,-0.7577191116288304
318921,192085,Delta,True,2017-10-07 09:48:32+0000,"Why/how do you over sell a flight? Huh, @Delta? I paid for a seat, I'm confused why it's issues now.","Why/how do you over sell a flight? Huh, @user? I paid for a seat, I'm confused why it's issues now.",0.8892094492912292,0.10515435039997101,0.005636225920170546,Negative,-0.8835732233710587
2645720,746456,Uber_Support,True,2017-11-17 19:41:08+0000,@115877 Thank you for failing to deliver my order tonight. I have been in touch with Aagrah who had made the food. This is a shocking service. Driver did not bother to come to the door. I hope you refund us.,@user Thank you for failing to deliver my order tonight. I have been in touch with Aagrah who had made the food. This is a shocking service. Driver did not bother to come to the door. I hope you refund us.,0.9389715194702148,0.05576298385858536,0.005265545099973679,Negative,-0.9337059743702412
2804530,782250,Delta,True,2017-11-22 02:18:08+0000,Thank you @Delta for the quick response and accommodating seats for my toddler &amp; I for the holidays! 🤗#workingmom #momlife #delta #mommyandbabytravels,Thank you @user for the quick response and accommodating seats for my toddler &amp; I for the holidays! 🤗#workingmom #momlife #delta #mommyandbabytravels,0.002363393548876047,0.016965042799711227,0.9806715846061707,Positive,0.9783081910572946
1643236,134144,AppleSupport,True,2017-11-05 23:01:07+0000,@AppleSupport FIX MY IPHONE,@user FIX MY IPHONE,0.4595584571361542,0.449685275554657,0.09075626730918884,Negative,-0.36880218982696533
2795571,780099,SpotifyCares,True,2017-11-21 21:38:38+0000,@115888 y’all lame for not letting mobile phones set pics on our playlists,@user y’all lame for not letting mobile phones set pics on our playlists,0.8356226682662964,0.15736103057861328,0.007016303949058056,Negative,-0.8286063643172383
1117411,383654,AmericanAir,True,2017-10-15 12:35:29+0000,"@AmericanAir Yes we’ve made them aware. My husband has offered to switch with me, but at 7 months pregnant it’s easier for me to be in an aisle","@user Yes we’ve made them aware. My husband has offered to switch with me, but at 7 months pregnant it’s easier for me to be in an aisle",0.015653982758522034,0.6389468312263489,0.3453992009162903,Neutral,0.32974521815776825
1159823,392855,comcastcares,True,2017-10-24 15:25:47+0000,@comcastcares Hello! I was wondering if there are any promotions or discounts running in my area?,@user Hello! I was wondering if there are any promotions or discounts running in my area?,0.006507071200758219,0.7965661883354187,0.1969267576932907,Neutral,0.1904196864925325
46720,126387,comcastcares,True,2017-11-01 16:30:29+0000,Sure would be great if my @116136 Internet would quit going out today... I have things to get done. #EveryTimeItRains #Frustrating,Sure would be great if my @user Internet would quit going out today... I have things to get done. #EveryTimeItRains #Frustrating,0.7005907297134399,0.19970062375068665,0.09970863163471222,Negative,-0.6008820980787277
1877149,506507,AppleSupport,True,2017-10-22 06:07:04+0000,I have a 128 gb iPhone 7 that I bought this year and I’m considering buying another phone. @115858 your new update is that horrible,I have a 128 gb iPhone 7 that I bought this year and I’m considering buying another phone. @user your new update is that horrible,0.9180384278297424,0.06887474656105042,0.013086900115013123,Negative,-0.9049515277147293
2128610,626634,comcastcares,True,2017-11-08 19:01:02+0000,@comcastcares Freaking assh**les. 10 years a customer and you won’t do di*k. DO NOT EVER USE COMCAST!!,@user Freaking assh**les. 10 years a customer and you won’t do di*k. DO NOT EVER USE COMCAST!!,0.9578470587730408,0.03721587359905243,0.004937074147164822,Negative,-0.952909984625876
2946298,813796,Delta,True,2017-11-29 15:37:51+0000,"@Delta Thanks! so I've noticed. However, the google flights price links me to the delta website to purchase at that price.","@user Thanks! so I've noticed. However, the google flights price links me to the delta website to purchase at that price.",0.00931902788579464,0.7065871357917786,0.28409382700920105,Neutral,0.2747747991234064
2839421,790178,AmericanAir,True,2017-11-27 16:15:38+0000,Sun is out in the nation’s capital 🌅. Great #AmericanAirlines early flight with awesome views! ✈️ @AmericanAir #americanview https://t.co/id36JEYq0A,Sun is out in the nation’s capital 🌅. Great #AmericanAirlines early flight with awesome views! ✈️ @user #americanview http,0.0015590335242450237,0.010275373235344887,0.9881656169891357,Positive,0.9866065834648907
1397904,445085,AmazonHelp,True,2017-10-28 15:19:13+0000,@121284 when do I see alexa app on iOS india store. Changing store to US is too cumbersome on my iPhone,@user when do I see alexa app on iOS india store. Changing store to US is too cumbersome on my iPhone,0.3304901719093323,0.6111069321632385,0.0584028996527195,Neutral,-0.2720872722566128
2626758,741933,AmericanAir,True,2017-10-31 00:09:02+0000,@AmericanAir you have a $30 processing charge to buy miles? GFY.,@user you have a $30 processing charge to buy miles? GFY.,0.07170125842094421,0.8559187650680542,0.07237996906042099,Neutral,0.0006787106394767761
2296328,666710,AppleSupport,True,2017-11-12 14:34:26+0000,"@AppleSupport when I use twitter on my iPad the WiFi stops working, can you help?","@user when I use twitter on my iPad the WiFi stops working, can you help?",0.6958689093589783,0.29157134890556335,0.012559720315039158,Negative,-0.6833091890439391
2640065,745050,AmericanAir,True,2017-11-17 20:38:25+0000,@AmericanAir ~ I want to give props to PHX based customer service rep Guadalupe. She solved a major problem checking in for my family and I. With that she was able to pass the word to other agents so they could help passengers w the same problem. 5 stars for loupe,@user ~ I want to give props to PHX based customer service rep Guadalupe. She solved a major problem checking in for my family and I. With that she was able to pass the word to other agents so they could help passengers w the same problem. 5 stars for loupe,0.017366116866469383,0.0765150710940361,0.9061188101768494,Positive,0.88875269331038
267834,179863,TMobileHelp,True,2017-10-06 00:19:52+0000,"@115911 Preordered the iPhone8+ on preorder day. Still didnt get it. Called the shipping carrier &amp; T-Mobile customer care, no progress.","@user Preordered the iPhone8+ on preorder day. Still didnt get it. Called the shipping carrier &amp; T-Mobile customer care, no progress.",0.7868257164955139,0.19443552196025848,0.018738768994808197,Negative,-0.7680869475007057
479177,132563,VirginTrains,True,2017-12-01 12:36:34+0000,@VirginTrains hi how r u?,@user hi how r u?,0.007908306084573269,0.7049258947372437,0.2871657609939575,Neutral,0.27925745490938425
2520186,717853,VirginTrains,True,2017-11-26 19:51:01+0000,@VirginTrains what is really great is that even trying to tweet the right network is difficult. Please try and get someone ON the train to sort out seating issues rather than half way...and then you move everyone with no grace at all #awfulexpierienceeverytime,@user what is really great is that even trying to tweet the right network is difficult. Please try and get someone ON the train to sort out seating issues rather than half way...and then you move everyone with no grace at all #awfulexpierienceeverytime,0.7910281419754028,0.17531786859035492,0.03365395590662956,Negative,-0.7573741860687733
634507,270447,comcastcares,True,2017-11-22 14:12:41+0000,"This has been one of the worst experiences of my life, thanks to @116136 and @comcastcares. Been a loyal customer since 2001, this is the first time I️ need your help and all I️ get are lies, assumptions, and have been hung up on.","This has been one of the worst experiences of my life, thanks to @user and @user. Been a loyal customer since 2001, this is the first time I️ need your help and all I️ get are lies, assumptions, and have been hung up on.",0.9530162215232849,0.04094343259930611,0.006040283013135195,Negative,-0.9469759385101497
1665909,276278,Delta,True,2017-11-06 11:00:52+0000,@Delta Yes please,@user Yes please,0.02695339173078537,0.36490464210510254,0.6081419587135315,Positive,0.5811885669827461
1831785,549615,AppleSupport,True,2017-10-16 20:12:39+0000,@AppleSupport The new update is horrible! My podcast feed is messed up and disorganized. And my phone keeps beeping for no reason???,@user The new update is horrible! My podcast feed is messed up and disorganized. And my phone keeps beeping for no reason???,0.9606448411941528,0.03401420637965202,0.005340942181646824,Negative,-0.955303899012506
314242,191022,AmazonHelp,True,2017-10-07 05:19:17+0000,@115850 Pathetic service! Its been 10 days to receive my order still cash back isn't received. No call connect in Customer Care,@user Pathetic service! Its been 10 days to receive my order still cash back isn't received. No call connect in Customer Care,0.9429076313972473,0.05204892158508301,0.005043457727879286,Negative,-0.937864173669368
184979,159506,AmericanAir,True,2017-10-04 06:09:25+0000,@AmericanAir you are still charging $150 to cancel Pr flights? Incredible.,@user you are still charging $150 to cancel Pr flights? Incredible.,0.9175232648849487,0.07591678202152252,0.0065598697401583195,Negative,-0.9109633951447904
577490,255933,comcastcares,True,2017-12-03 08:22:18+0000,Comcast crash x4,Comcast crash x4,0.5736258625984192,0.3913847506046295,0.03498940169811249,Negative,-0.5386364609003067
1037077,365334,AppleSupport,True,2017-10-23 01:40:03+0000,@AppleSupport why the fuck my phone keep freezing?!!!,@user why the fuck my phone keep freezing?!!!,0.9442280530929565,0.05098607763648033,0.004785885568708181,Negative,-0.9394421675242484
1184905,145560,VirginTrains,True,2017-11-07 07:02:31+0000,“The 0705 Wolverhampton to London Euston is missing presumed dead” @VirginTrains #fail,“The 0705 Wolverhampton to London Euston is missing presumed dead” @user #fail,0.8589385747909546,0.1359127163887024,0.005148801952600479,Negative,-0.8537897728383541
2795794,780160,TMobileHelp,True,2017-11-21 21:59:01+0000,@780158 @115911 @TMobileHelp Interested to learn how they deal with this kind of situation,@user @user @user Interested to learn how they deal with this kind of situation,0.06546250730752945,0.8625507354736328,0.07198669016361237,Neutral,0.006524182856082916
1540703,477487,Uber_Support,True,2017-11-04 01:52:13+0000,"@115877 Used the promo code for 10 dollars off on first order, purchased food and have been charged full price. Please explain...","@user Used the promo code for 10 dollars off on first order, purchased food and have been charged full price. Please explain...",0.7268747687339783,0.2591739594936371,0.013951309025287628,Negative,-0.7129234597086906
940872,343046,TMobileHelp,True,2017-10-21 15:38:11+0000,"@115913 looking for a good deal this holiday season. 3 lines to bring over. 10 yrs with @115725 , last two w/various mvnos.","@user looking for a good deal this holiday season. 3 lines to bring over. 10 yrs with @user , last two w/various mvnos.",0.004655573982745409,0.15466105937957764,0.8406834006309509,Positive,0.8360278266482055
326812,193875,TMobileHelp,True,2017-10-07 16:23:13+0000,"@TMobileHelp I have but now they got us doing all this extra work, creating affidavit, police report &amp; being treated as if were the ones committing fraud","@user I have but now they got us doing all this extra work, creating affidavit, police report &amp; being treated as if were the ones committing fraud",0.7599831819534302,0.22868473827838898,0.011332055553793907,Negative,-0.7486511263996363
376639,205344,AppleSupport,True,2017-10-09 02:27:26+0000,real tired of my phone freezing @115858 get ur shit together,real tired of my phone freezing @user get ur shit together,0.9333468675613403,0.0568668395280838,0.009786308743059635,Negative,-0.9235605588182807
261388,178237,TMobileHelp,True,2017-10-05 21:33:00+0000,@TMobileHelp hello i'm in need of a little help an understanding with a few things please,@user hello i'm in need of a little help an understanding with a few things please,0.050797052681446075,0.67191082239151,0.2772921025753021,Neutral,0.22649504989385605
2265250,659381,comcastcares,True,2017-11-11 03:38:27+0000,@659384 @196559 @12391 @118034 @116136 So pissed!,@user @user @user @user @user So pissed!,0.8763203620910645,0.10616793483495712,0.017511779442429543,Negative,-0.8588085826486349
504204,235542,Uber_Support,True,2017-12-01 21:00:57+0000,@Uber_Support Simple unable to login to the app,@user Simple unable to login to the app,0.614233672618866,0.3715100884437561,0.01425627339631319,Negative,-0.5999773992225528
2525451,719122,AmazonHelp,True,2017-11-16 02:56:11+0000,@115850 half the item which I got from #amazonpantry is about to expire or almost expired.,@user half the item which I got from #amazonpantry is about to expire or almost expired.,0.8604324460029602,0.12971648573875427,0.009851096197962761,Negative,-0.8505813498049974
1822790,547199,AmericanAir,True,2017-11-26 07:21:14+0000,"@AmericanAir Help, I’ve left my glasses on my flight &amp; no one is at the gate.","@user Help, I’ve left my glasses on my flight &amp; no one is at the gate.",0.8278627991676331,0.16204391419887543,0.010093284770846367,Negative,-0.8177695143967867
554270,249333,AmericanAir,True,2017-12-02 20:57:19+0000,@AmericanAir Sent the info to your DM,@user Sent the info to your DM,0.03097822144627571,0.8320435881614685,0.13697823882102966,Neutral,0.10600001737475395
1455465,457819,SpotifyCares,True,2017-11-02 15:00:10+0000,@SpotifyCares So I have to make a new account if I want a different username?,@user So I have to make a new account if I want a different username?,0.14035791158676147,0.8417867422103882,0.01785539835691452,Neutral,-0.12250251322984695
1570542,484325,AmericanAir,True,2017-11-04 18:05:12+0000,@AmericanAir Where can I write to request some kind of compensation for this issue created entirely by AA?,@user Where can I write to request some kind of compensation for this issue created entirely by AA?,0.7127975821495056,0.2798873782157898,0.007315074093639851,Negative,-0.7054825080558658
2594738,734738,Delta,True,2017-11-17 03:09:50+0000,@Delta Perfect. Thanks for the info!,@user Perfect. Thanks for the info!,0.0038772441912442446,0.018741782754659653,0.9773809909820557,Positive,0.9735037467908114
2654802,748581,VirginTrains,True,2017-11-18 23:00:47+0000,@VirginTrains please could you help with this one? Would love the lady in question to know how much her kindness was appreciated! https://t.co/QmHSBdzlQz,@user please could you help with this one? Would love the lady in question to know how much her kindness was appreciated! http,0.005455878097563982,0.03583257272839546,0.9587115049362183,Positive,0.9532556268386543
914357,337118,VirginTrains,True,2017-10-21 08:40:39+0000,@VirginTrains 71yrold mother and 6yrold daughter booked on 1st at 12:30 Euston-Lanc today. Any potential issues to expect?,@user 71yrold mother and 6yrold daughter booked on 1st at 12:30 Euston-Lanc today. Any potential issues to expect?,0.5682466626167297,0.4230794906616211,0.00867387093603611,Negative,-0.5595727916806936
1309137,425936,Delta,True,2017-10-27 04:35:21+0000,@delta just boarded 1091 from SFO to ATL - no AC outlet in comfort plus? Really? Get rid of this fleet. #antiqueplanes,@user just boarded 1091 from SFO to ATL - no AC outlet in comfort plus? Really? Get rid of this fleet. #antiqueplanes,0.9252418279647827,0.06888878345489502,0.005869394168257713,Negative,-0.919372433796525
2706136,164845,AmericanAir,True,2017-11-19 23:47:07+0000,@AmericanAir Ok cool. How do I select seats if booked thru AA but on BA ?,@user Ok cool. How do I select seats if booked thru AA but on BA ?,0.00648618396371603,0.6193484663963318,0.3741653561592102,Neutral,0.3676791721954942
1143586,389163,AppleSupport,True,2017-10-24 13:06:49+0000,@AppleSupport Thank you! I have macOS Sierra,@user Thank you! I have macOS Sierra,0.003693783888593316,0.11865971982479095,0.8776464462280273,Positive,0.873952662339434
